C¢digo municipio; Nombre municipio; C¢digo Establecimiento; Nombre Establecimiento; C¢digo Sede; Nombre Sede; Zona; Direcci¢n; TelÇfono
76109;BUENAVENTURA;276109000855;ESTHER ETELVINA ARAMBURO;276109001061;SAN JOSE;RURAL;VDA SAN JOSE;
76109;BUENAVENTURA;276109000855;ESTHER ETELVINA ARAMBURO;276109000405;PASCUAL DE ANDAGOYA;RURAL;VDA SAN ANTONIO;0985202120 -20
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109007086;FUNDACION POPULAR;RURAL;VDA AMAZONAS;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109010247;LA MILAGROSA;RURAL;IND VDA AMAZONAS;
76109;BUENAVENTURA;276109000910;SILVANO CAICEDO GIRON;276109000910;SAN JOSE  - SEDE PRINCIPAL;RURAL;IND VEREDA SAN JOSE;
76109;BUENAVENTURA;276109001096;ANTONIO JOSE DE SUCRE;276109000502;ANTONIA SANTOS;RURAL;VDA AGUA CLARA;
76109;BUENAVENTURA;276109000243;JUANCHACO;276109000243;JUAN CHACO;RURAL;CTO JUAN CHACO;2460393
76109;BUENAVENTURA;276109001011;ROSA ZARATE DE PE•A;276109010509;SANTA CLARA;RURAL;VDA SANTA CLARA;
76109;BUENAVENTURA;276109002661;NUESTRA SE•ORA DEL PERPETUO SOCORRO;276109003137;LA MILAGROSA;RURAL;VDA CLL LARGA;0
76109;BUENAVENTURA;276109002661;NUESTRA SE•ORA DEL PERPETUO SOCORRO;276109008392;SANTA TERESITA;RURAL;VDA LA CONTRA;0
76109;BUENAVENTURA;276109002661;NUESTRA SE•ORA DEL PERPETUO SOCORRO;276109015526;JESUS DE NAZARETH;RURAL;VDA ISLA PELADA;
76109;BUENAVENTURA;276109001142;ALFREDO VASQUEZ COBO;276109005067;LA TROJITA;RURAL;VDA LA TROJITA;
76109;BUENAVENTURA;176109000648;TERMARIT;176109000648;INSTITUCION ED TERMARIT;URBANA;CRA 53 CALLE 4 ˙ 53-72;24-45087
76109;BUENAVENTURA;176109005836;NESTOR URBANO TENORIO;276109011377;CENTRO DOCENTE LA NUEVA ESPERANZA;URBANA;IND LA GLORIA;
76109;BUENAVENTURA;176109003183;SIMON BOLIVAR;176109003183;SIMON BOLIVAR;URBANA;CRA 60 Y 61 CLL 4¶;2425950
76109;BUENAVENTURA;276109000235;I.E. FRANCISCO JAVIER CISNEROS;276109002441;BRISAS DEL PACIFICO;RURAL;IND VDA SOMBRERILLO;
76109;BUENAVENTURA;276109005806;INSTITUCI‡N AGROPECUARIA JOSê MAR÷A C‡RDOBA;276109000014;SAN CIPRIANO;RURAL;VDA SAN CIPRIANO;
76111;GUADALAJARA DE BUGA;276111000102;IE EL PLACER;276111002555;LAS FRIAS;RURAL;VDA ALASKA;2281848
76111;GUADALAJARA DE BUGA;176111000469;IE NARCISO CABAL SALCEDO;176111000663;ESC GRACIANA ALVAREZ;URBANA;KR 8 4 08 ;2384054
76111;GUADALAJARA DE BUGA;176111000507;IE AGRICOLA DE GUADALAJARA DE BUGA;176111000957;MARIA LUISA DE LA ESPADA;URBANA;KR 13 CL 23 ESQ;2371114
76111;GUADALAJARA DE BUGA;276111000153;IE ANGEL CUADROS;276111002725;EL MANANTIAL;RURAL;EL MANANTIAL;2270243
76111;GUADALAJARA DE BUGA;176111032263;IE GRAN COLOMBIA;176111032263;GRAN COLOMBIA - SEDE PRINCIPAL;URBANA;KR 14 16 67 ;2276873 2274277
76147;CARTAGO;276147000559;NUEVA GRANADA;276147000567;BENJAMIN HERRERA;RURAL;VDA LA GRECIA;NO TIENE
76147;CARTAGO;276147000222;ZARAGOZA;276147000303;ANTONIA SANTOS;RURAL;CLL  11 60-14;2114594
76147;CARTAGO;176147000015;SOR MARIA JULIANA;176147000627;LASTENIA DURAN VERNAZA;URBANA;CR.  5  CLL.  20;2144430
76520;PALMIRA;276520006635;IE MONSE•OR JOSE MANUEL SALCEDO;276520002796;CARDENAS (BOLO);RURAL;BOLO SAN ISIDRO;
76520;PALMIRA;276520005248;IE SEMILLA DE LA ESPERANZA;276520000823;VASCO NU•EZ DE BALBOA;RURAL;CORREG AMAIME;2555480
76520;PALMIRA;176520001876;IE HAROLD EDER;176520001876;IE HAROLD EDER;URBANA;KR 32 61 96;274 80 41
76520;PALMIRA;176520002759;IE CARDENAS MIRRI•AO;176520002759;CARDENAS MIRRI•AO;URBANA;CLL 53 CR 28 ESQ;2751301
76520;PALMIRA;176520002759;IE CARDENAS MIRRI•AO;176520001906;GRAN COLOMBIA;URBANA;CLL 46 NO 13 27;2748053
76520;PALMIRA;176520002121;IE JORGE ELIECER GAITAN;176520001272;ANTONIA SANTOS;URBANA;CR 38 NO 37A 47;2728111
76520;PALMIRA;176520000497;IE CARDENAS CENTRO;176520000497;CARDENAS CENTRO;URBANA;KR 28 36 29;2737020
76520;PALMIRA;176520001931;IE PAULO VI;176520001931;PAULO VI;URBANA;CLL 39 NO 15 26;2733441
76520;PALMIRA;276520002052;IE SEBASTIAN DE BELALCAZAR;276520002052;SEBASTIAN DE BELALCAZAR;RURAL;CORREG GUANABANAL;3155957302
76520;PALMIRA;276520002419;IE SAGRADA FAMILIA - POTRERILLO;276520003032;LA NEVERA;RURAL;VDA LA NEVERA;2580493
76834;TULUµ;276834002626;INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA;276834000682;SEDE NO. 36 SIMON BOLIVAR;RURAL;VEREDA TRES ESQUINAS;0
76834;TULUµ;276834001239;INSTITUCION EDUCATIVA LA MORALIA;276834001247;SEDE NO. 56 GUILLERMO VALENCIA;RURAL;VEREDA VENUS;2259813
76834;TULUµ;276834001077;INSTITUCION EDUCATIVA  SAN RAFAEL;276834002278;SEDE NO. 97 JULIO CAICEDO PALAU;RURAL;VEREDA EL BOSQUE;0
76834;TULUµ;276834001077;INSTITUCION EDUCATIVA  SAN RAFAEL;276834002286;SEDE NO. 86 LEON DE GREIFF;RURAL;VEREDA PIEDRITAS;0
76834;TULUµ;276834000941;INSTITUCION EDUCATIVA ALTO ROCIO;276834000984;SEDE NO. 73 CRISTOBAL COLON;RURAL;CORREGIMIENTO TOCHECITO;0
76834;TULUµ;176834003946;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176834003946;SEDE PRINCIPAL  ALFONSO LOPEZ PUMAREJO;URBANA;CARRERA 23 #14-54;2244842
76834;TULUµ;176834003946;INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO;176834000556;SEDE NO. 23 RUBEN CRUZ VELEZ;URBANA;CALLE 24 # 14-50;2300718
76834;TULUµ;176834000394;INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ;176834000335;SEDE NO. 1 FRANCISCO JOSE DE CALDAS;URBANA;CARRERA  27 BIS CALLE  37 ESQUINA;2243006
76834;TULUµ;176834000351;INSTITUCION EDUCATIVA CORAZON DEL VALLE;176834000378;SEDE PRINCIPAL  NO. 15 GUILLERMO E.  MARTINEZ;URBANA;CALLE 16  CARRERA 28 Y 29;2244344
76834;TULUµ;176834000106;INSTITUCION EDUCATIVA MODERNA DE TULUA;176834001447;SEDE JARDIN INFANTIL GABRIELA MISTRAL;URBANA;AVENIDA FARFAN;2257812
76834;TULUµ;176834000084;INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO;176834000521;SEDE NO. 19 JOSE JOAQUIN JARAMILLO;URBANA;CALLE 33 CARRERA 34;2241015
76364;JAMUND÷;176364000015;I.E. CENTRAL DE BACHILLERATO INTEGRADO;176364000015;CENTRAL DE BACHILLERATO INTEGRADO-SEDE PRINCIPAL;URBANA;KR 14 12 11 ;5912285
76364;JAMUND÷;276364001661;I.E. GENERAL SANTANDER;276364000656;SEDE VEINTE DE JULIO;RURAL;CORREG LA MESETA;
76364;JAMUND÷;276364000141;I.E. ALFREDO BONILLA MONTA•O;276364000532;SEDE MARIA INMACULADA;RURAL;CORREG PASO DE LA BOLSA;
76364;JAMUND÷;276364000036;I.E. AGRICOLA PRESBITERO HORACIO GOMEZ GALLO;276364000150;SEDE ONCE DE NOVIEMBRE;RURAL;CORREG CHAGRES;3113909718
76892;YUMBO;276892000200;IE GENERAL SANTANDER;276892000200;GENERAL SANTANDER;RURAL;CORREG DE MONTA•ITAS;
76892;YUMBO;276892000161;IE LEONOR LOURIDO DE VELASCO;276892000161;LEONOR LOURIDO DE VELASCO;RURAL;CLL 10 NO 31A-150;6904095
76892;YUMBO;276892000161;IE LEONOR LOURIDO DE VELASCO;276892000404;PILAS DE DAPA;RURAL;VDA PILAS DE DAPA;6904095
76892;YUMBO;176892000558;IE CEAT GENERAL PIERO MARIOTTI;176892000116;JOHN F. KENNEDY;URBANA;CLL 3N NO 8N-02;6695874
76892;YUMBO;176892000141;IE JOSE MARIA CORDOBA;176892000141;JOSE MARIA CORDOBA;URBANA;KR 6 11 04;6955609
76020;ALCALµ;476020000249;IE ARTURO GOMEZ JARAMILLO;476020000249;ARTURO GOMEZ JARAMILLO;RURAL;VDA SAN FELIPE;2004120
76020;ALCALµ;476020000249;IE ARTURO GOMEZ JARAMILLO;276020000193;ATANASIO GIRARDOT;RURAL;VDA EL DINDE;
76036;ANDALUC÷A;176036000024;IE ELEAZAR LIBREROS SALAMANCA;176036000091;JUAN DE DIOS RODRIGUEZ;URBANA;CR 3 NO 12-80;
76036;ANDALUC÷A;176036000024;IE ELEAZAR LIBREROS SALAMANCA;176036000253;MANUELA BELTRAN;URBANA;KR 5 19 37 ;
76036;ANDALUC÷A;176036000024;IE ELEAZAR LIBREROS SALAMANCA;176036000245;SAN VICENTE FERRER;URBANA;CL 3 2 30 ;
76041;ANSERMANUEVO;276041000746;IE EL PLACER;276041000231;JOSê CELESTINO MUTIS;RURAL;VDA EL REAL PLACER;
76041;ANSERMANUEVO;276041000363;IE SANTA INES;276041000975;EL CONSUELO;RURAL;VDA EL CONSUELO;2156640
76041;ANSERMANUEVO;276041000363;IE SANTA INES;276041000053;POLICARPA SALAVARRIETA;RURAL;VDA EL PLACER;2156640
76041;ANSERMANUEVO;176041000016;IE SANTA ANA DE LOS CABALLEROS;176041000431;PIO XII;URBANA;CLL 7 CON CRA 5 ESQUINA;
76041;ANSERMANUEVO;176041000016;IE SANTA ANA DE LOS CABALLEROS;276041000339;ANTONIO RICAURTE;RURAL;CGTO ANACARO;
76054;ARGELIA;476054000019;IE SANTIAGO GUTIERREZ ANGEL;276054000117;LIGIA RAMIREZ HOYOS;RURAL;VDA CALENTADEROS;2.06811e+006
76054;ARGELIA;476054000019;IE SANTIAGO GUTIERREZ ANGEL;276054000389;FRANCISCO JOSE DE CALDAS;RURAL;VDA LA SOLEDAD;2.06811e+006
76054;ARGELIA;476054000019;IE SANTIAGO GUTIERREZ ANGEL;276054000095;DOLORES SALAZAR DE LOPEZ;RURAL;VEREDA LA BELLA;2.06811e+006
76100;BOL÷VAR;276828000387;IE RODRIGO LLOREDA CAICEDO;276828000191;DIEGO FALLON;RURAL;CORREG CRISTALES;3167443768
76100;BOL÷VAR;276828000387;IE RODRIGO LLOREDA CAICEDO;276828000204;JOSE MARIA CORDOBA;RURAL;CGTO 2 QUEBRADAS;2.26016e+006
76100;BOL÷VAR;276828000387;IE RODRIGO LLOREDA CAICEDO;276828000166;ANTONIO NARI•O;RURAL;VDA SOLEDAD;3206877472
76100;BOL÷VAR;276100000259;IE PRIMAVERA;276100000194;ROSA ZARATE DE PE•A;RURAL;VDA PUNTA LARGA;
76100;BOL÷VAR;276100000542;IE NARANJAL;276100000542;MANUEL DOLORES MONDRAGON;RURAL;CORREG NARANJAL;
76100;BOL÷VAR;276100000542;IE NARANJAL;276100000798;JUAN PABLO II;RURAL;VDA EL PAVERO;3176387791
76113;BUGALAGRANDE;276113000436;IE MARIANO GONZALEZ;276113000754;ANTONIO NARI•O;RURAL;CORREG GALICIA;
76113;BUGALAGRANDE;276113000011;IE  CEILAN;276113001050;DIVINO NI•O;RURAL;BARRIO LA ESPERANZA;
76113;BUGALAGRANDE;176113000652;IE ANTONIO NARI•O;176113000695;PABLUS VI;URBANA;CL 11 6 40 ;2236920
76113;BUGALAGRANDE;176113000652;IE ANTONIO NARI•O;276113000495;RICARDO NIETO;RURAL;VDA EL GUAYABO;0
76113;BUGALAGRANDE;176113000377;IE DIEGO RENGIFO SALAZAR;276113000126;ANTONIO RICAURTE;RURAL;CORREG OVERO;2.26557e+006
76122;CAICEDONIA;276122000864;IE ANTONIA SANTOS;276122000015;LA DELFINA;RURAL;VDA LA DELFINA;
76122;CAICEDONIA;276122000872;IE LA CONSOLITA;276122000821;PEDRO ANTONIO MORA;RURAL;VDA EL BRILLANTE;3103874060
76122;CAICEDONIA;276122000228;IE SAGRADO CORAZON DE JESUS;276122000171;LAUREANO GOMEZ;RURAL;VDA LIMONES;
76122;CAICEDONIA;276122000228;IE SAGRADO CORAZON DE JESUS;176122000398;LISANDRO CAICEDO;URBANA;BARRIO LLERAS;2162160
76122;CAICEDONIA;276122000201;IE GILBERTO ALZATE AVENDA•O;276122000546;CENT DOC NO 43  HERACLIO  URIBE URIBE;RURAL;VDA QUINCE LETRAS;
76122;CAICEDONIA;276122000201;IE GILBERTO ALZATE AVENDA•O;276122000201;CENT DOC NO 22  GILBERTO ALZATE AVENDA•O;RURAL;VDA AURES;3113071324 2164125
76122;CAICEDONIA;176122000380;IE BOLIVARIANO;276122000406;CAMILO RESTREPO LOPEZ;RURAL;VDA. BARRAGAN BAJO;
76122;CAICEDONIA;176122000371;IE NORMAL SUPERIOR MARIA INMACULADA;176122000371;ESC NORMAL SUPERIOR MARIA INMACULADA;URBANA;CR  15 NO  3-36;2161394-4015
76122;CAICEDONIA;176122000371;IE NORMAL SUPERIOR MARIA INMACULADA;176122000436;CENT DOC NO  01 ANEXA MARIA INMACULADA;URBANA;CR  9 CLL  5 ESQUINA;2162897
76122;CAICEDONIA;176122000371;IE NORMAL SUPERIOR MARIA INMACULADA;176122000096;CENT DOC N 01 PARROQUIAL;URBANA;CLL 3 NO 13- 45;2160728
76126;CALIMA;276126000133;CE JOHN F. KENNEDY;276126000222;NUESTRA SE•ORA DEL CARMEN;RURAL;VDA LA FLORIDA;2.53323e+006
76126;CALIMA;176126000066;IE SIMON BOLIVAR;276126000028;SAN JOSE;RURAL;VDA SAN JOSE;2533189
76130;CANDELARIA;276130000822;IE MARINO RENJIFO SALCEDO;276130000211;BENJAMIN HERRERA;RURAL;CORREG MADRE VIEJA;
76130;CANDELARIA;276130000181;I.E. PANEBIANCO AMERICANO;276130000458;ENRIQUE OLAYA HERRERA;RURAL;VDA. DOMINGO LARGO;
76130;CANDELARIA;176130000461;I.E. INMACULADA CONCEPCION;276130000288;JOSE EUSEBIO CARO;RURAL;CR 12 NO 10-81;2620135
76130;CANDELARIA;176130000461;I.E. INMACULADA CONCEPCION;276130001225;MARTIN LUTHER KING 20 DE JULIO;RURAL;CR 1A CLL 1A;2620135
76130;CANDELARIA;176130000399;IE NUESTRA SE•ORA DE  LA CANDELARIA;176130000054;GENERAL SANTANDER;URBANA;CRR 8 NO 11-55;264
76130;CANDELARIA;176130000399;IE NUESTRA SE•ORA DE  LA CANDELARIA;176130000399;GERMAN NIETO;URBANA;CR 9 CLL 4 Y 5;2648346
76233;DAGUA;276233000715;IE BORRERO AYERBE;276233000715;GIMNASIO DEL DAGUA BORRERO AYERBE;RURAL;BORRERO AYERBE;2472928
76233;DAGUA;276233000588;IE MIGUEL ANTONIO CARO;276233000588;MIGUEL ANTONIO CARO;RURAL;CORREG. EL LIMONAR;0
76233;DAGUA;276233000537;I.E. SAN PEDRO CLAVER;276233000111;GENERAL CARLOS ALBAN;RURAL;CORREG. JUNTAS.;0
76233;DAGUA;276233000511;IE EL PALMAR;276233000308;FRANCISCO DE PAULA SANTANDER;RURAL;VDA. EL VERGEL;0
76233;DAGUA;276233000511;IE EL PALMAR;276233000243;JOSE CELESTINO MUTIS;RURAL;VDA LA COLONIA;0
76233;DAGUA;276233000481;IE GUILLERMO VALENCIA;276233000162;JOSE HILARIO LOPEZ;RURAL;VDA. EL PAJAL;0
76243;EL µGUILA;276243000497;IE SANTA MARTA;276243000225;SANTA CECILIA;RURAL;CORREG LA LIBERTAD;2157024
76243;EL µGUILA;276243000497;IE SANTA MARTA;276243000195;JOSE ACEVEDO Y GOMEZ;RURAL;VDA LA ESTRELLA;2157024
76243;EL µGUILA;176243000026;IE EL AGUILA;176243000107;SIMON BOLIVAR;URBANA;CLL 11 CR 6 ESQUINA;2066367
76246;EL CAIRO;176246000337;IE LA PRESENTACION;276246000081;SIMON BOLIVAR;RURAL;VDA GUADUALITO;2077237
76246;EL CAIRO;176246000337;IE LA PRESENTACION;276246000200;ATANASIO GIRARDOT;RURAL;VDA EL EDEN;2077237
76246;EL CAIRO;176246000663;IE GILBERTO ALZATE AVENDA•O;176246000663;GILBERTO ALZATE AVENDA•O;URBANA;CRA 7 CLL 12 ESQUINA;2077156
76246;EL CAIRO;176246000663;IE GILBERTO ALZATE AVENDA•O;276246000439;MARCO FIDEL SUAREZ;RURAL;VDA SANTA RITA;2077156
76248;EL CERRITO;276248000363;IE SANTA ELENA;276248000053;FRAY MARTIN DE PORRES;RURAL;VDA LA REINA;
76248;EL CERRITO;276248000321;IE HERNANDO BORRERO CUADROS;276248000321;HERNANDO BORRERO CUADROS;RURAL;CORREG TENERIFE;2562440
76248;EL CERRITO;276248000321;IE HERNANDO BORRERO CUADROS;276248000401;ANTONIO NARI•O;RURAL;CORREG SANTA LUISA;2562440
76248;EL CERRITO;176248000016;IE SAGRADO CORAZ‡N;176248000229;MARIA INMACULADA;URBANA;CLL 8 NO 9-69;2565221
76250;EL DOVIO;176250000261;IE JOSE MARIA FALLA;276250000273;PIO XII;RURAL;VDA EL ORO;2229184
76250;EL DOVIO;276250000150;IE ACERG;276250000320;SAN MARTIN DE PORRES;RURAL;VDA MONTE AZUL;3136593903
76250;EL DOVIO;276250000150;IE ACERG;276250000346;ELENA PATI•O LALINDE;RURAL;VDA RIVERA ALTA;3136593903
76275;FLORIDA;276275001461;IE IDEBIC;276275001461;KWE`SX NASA KSXA' WNXI;RURAL;FINCA EL CAJON COMUNIDAD INDIGENA DE LOMAGORDA;
76041;ANSERMANUEVO;276275001461;IE IDEBIC;276041000452;DAI URUMAMADUANUMA;RURAL;RESGUARDO INDIGENA DACHIDRUAMUNDI;2638651
76275;FLORIDA;276275001461;IE IDEBIC;276275001215;SAN GIL;RURAL;COMUNIDAD INDIGENA DE ALTAMIRA;2638651
76306;GINEBRA;276275001461;IE IDEBIC;276306000590;ALFONSO LOPEZ PUMAREJO;RURAL;VDA LA CASCADA -LOS LULOS;
76250;EL DOVIO;276275001461;IE IDEBIC;276863000918;INDALECIO MURIMBIA;RURAL;TAPARO CABILDO ;2638651
76563;PRADERA;276275001461;IE IDEBIC;276563001831;ISAIAS GUEGIA;RURAL;COMUNIDAD LA CARBONERA;
76275;FLORIDA;176275000915;IE CIUDAD FLORIDA;176275000311;GABRIELA MISTRAL;URBANA;CLL 6 NO 12A-10;2643590
76275;FLORIDA;176275000915;IE CIUDAD FLORIDA;176275000265;JULIO CASTA•O;URBANA;CLL 11 NO 14-15;2642627
76275;FLORIDA;176275000010;IE LAS AMERICAS;176275000524;SAN JORGE;URBANA;CR 14 NO 20-34;2644302
76275;FLORIDA;176275000010;IE LAS AMERICAS;176275001130;NORMAN ZULUAGA JARAMILLO;URBANA;VIA MIRANDA FRENTE A BALSILLA;2641755
76275;FLORIDA;176275000010;IE LAS AMERICAS;176275000010;INSTITUTO LAS AMERICAS;URBANA;CR 19 NO 9-66;2642106
76306;GINEBRA;276306000336;IE DE DESARROLLO RURAL LA SELVA;276306000182;GUILLERMO LEON VALENCIA;RURAL;VDA CAMPO ALEGRE;
76306;GINEBRA;276306000344;IE INMACULADA CONCEPCION;276306000131;CAMILO TORRES;RURAL;VDA BARRANCO ALTO;
76318;GUACAR÷;276318000277;IE SIMON BOLIVAR;276318000528;PEDRO VICENTE ABADIA;RURAL;CORREG SONSO;
76318;GUACAR÷;276318000099;IE GENERAL SANTANDER;276318000081;VIRGEN DE FATIMA;RURAL;VDA. LA MAGDALENA;
76318;GUACAR÷;276318000099;IE GENERAL SANTANDER;276318000056;MERCEDES ABREGO;RURAL;VDA ALTO DE LA JULIA;
76318;GUACAR÷;176318000701;IE PEDRO VICENTE ABADIA;276318000145;CARMEN ARZAYUS;RURAL;VEREDA CANAGUA;2538449
76377;LA CUMBRE;276377000078;IE FRANCISCO DE PAULA SANTANDER;276377000141;MANUELA BELTRAN;RURAL;VDA AGUACLARA;2560205
76377;LA CUMBRE;276377000388;IE MARIA AUXILIADORA;276377000035;RAFAEL NU•EZ;RURAL;CORREG LA MARIA;
76377;LA CUMBRE;276377000388;IE MARIA AUXILIADORA;276377000086;MARISCAL SUCRE;RURAL;CORREG LOMITAS;
76377;LA CUMBRE;276377000311;IE LA LIBERTAD;276377000396;JOSE JOAQUIN JARAMILLO;RURAL;VDA  EL RETIRO;
76400;LA UNI‡N;176400000027;IE JUAN DE DIOS GIRON;276400000170;TRINIDAD TAMAYO;RURAL;CGTO CORCEGA;
76400;LA UNI‡N;276400000609;I.E. QUEBRADAGRANDE;276400000137;RICARDO NIETO;RURAL;VDA PARAMILLO;2293767
76400;LA UNI‡N;276400000609;I.E. QUEBRADAGRANDE;276400000226;HERMILA SALAZAR;RURAL;VDA EL LUCERO;2293767
76400;LA UNI‡N;176400000272;IE ARGEMIRO ESCOBAR CARDONA;176400000248;JOSE EUSEBIO CARO;URBANA;CLL 12 NO 21-26;2293840
76400;LA UNI‡N;176400000272;IE ARGEMIRO ESCOBAR CARDONA;276400000081;EDELMIRA RAMIREZ;URBANA;CR 16 NO 22-59;2296134
76400;LA UNI‡N;176400000019;IE SAN JOSE;176400000337;SANTA CLARA;URBANA;KR 12 21 08;2023466
76403;LA VICTORIA;176403000079;IE SANTA TERESITA;176403000052;MANUEL J. GIL;URBANA;CR 5 NO 6-10 ESQUINA;2203378
76403;LA VICTORIA;176403000079;IE SANTA TERESITA;276403000111;JOSE MARIA CORDOBA;RURAL;CORREG SAN PEDRO;
76403;LA VICTORIA;276403000031;IE NUESTRA SE•ORA DE LA PAZ;276403000120;SIM‡N BOLIVAR;RURAL;CGTO DE MIRAVALLES;2.22252e+006
76403;LA VICTORIA;276403000031;IE NUESTRA SE•ORA DE LA PAZ;276403000162;ELPIDIA LEMOS;RURAL;CGTO DE TAGUALES;2.22252e+006
76497;OBANDO;276497000608;IE MARIA ANALIA ORTIZ HORMAZA;276497000217;MERCEDES ABREGO;RURAL;CGTO. SAN JOSê;
76497;OBANDO;276497000608;IE MARIA ANALIA ORTIZ HORMAZA;276497000292;ALFONSO L‡PEZ PUMAREJO;RURAL;CGTO. FRIAS;
76497;OBANDO;276497000047;IE POLICARPA SALAVARRIETA;276497000039;CRISTOBAL COLON;RURAL;VDA EL PORVENIR;
76497;OBANDO;176497000093;IE SAN JOSE;176497000018;RICARDO NIETO;URBANA;CRA. 2 N 1-62;2.05309e+006
76497;OBANDO;176497000093;IE SAN JOSE;276497000179;SAN JUAN BOSCO;RURAL;CGTO. EL CHUZO;
76563;PRADERA;276563000045;I.E. MERCEDES ABREGO;276563000045;I.E. MERCEDES ABREGO - SEDE PRINCIPAL;RURAL;CORREG EL RETIRO;267 05 58
76563;PRADERA;176563000822;IE ALFREDO POSADA CORREA;176563000822;ALFREDO POSADA CORREA;URBANA;CR 13 CLL 11 ESQUINA;2671159
76606;RESTREPO;276606000290;IE JOSE ACEVEDO Y GOMEZ;276606000290;JOSE ACEVEDO Y GOMEZ;RURAL;CORREG LA GUAIRA;3122605917
76606;RESTREPO;176606000422;IE JORGE ELIECER GAITAN;176606000139;NUESTRA SE•ORA DE LA CONSOLACION;URBANA;CARRERA 9 -13-08;2.52273e+006
76606;RESTREPO;176606000163;IE JOSE FELIX RESTREPO;276606000109;POLICARPA SALAVARRIETA;RURAL;VEREDA AGUAMONA;2522582
76616;RIOFR÷O;276616000590;IE NEMESIO RODRIGUEZ ESCOBAR;276616000263;LA GRAN COLOMBIA;RURAL;VDA PALMAS;2260043
76616;RIOFR÷O;276616000255;IE CAMILO TORRES;276616000646;PRESBITERO JOSE ROQUE GIL;RURAL;VDA VOLCANES;
76616;RIOFR÷O;176616000013;IE PRIMITIVO CRESPO;176616000170;PEDRO MARIA MARMOLEJO;URBANA;CR 9 NO 6-11;2268136
76622;ROLDANILLO;276622000577;IE SANTA ROSALIA DE PALERMO;276622000216;SANTA ROSA DE LIMA;RURAL;CORREG HIGUERONCITO;
76622;ROLDANILLO;276622000577;IE SANTA ROSALIA DE PALERMO;276622000224;HELIODORO PE•A;RURAL;CORREG HIGUERONCITO;
76622;ROLDANILLO;276622000577;IE SANTA ROSALIA DE PALERMO;276622000020;JOSE EUSTACIO RIVERA;RURAL;CORREG EL SILENCIO;
76622;ROLDANILLO;276622000305;CE RODRIGO LLOREDA CAICEDO;276622000445;CAMILO TORRES # 32;RURAL;CGTO. LA ARMENIA;
76622;ROLDANILLO;176622000076;IE NUESTRA SE•ORA DE CHIQUINQUIRA;176622000122;PBRO GONZALO PATI•O;URBANA;CR 7 NO 5-43;2298290
76622;ROLDANILLO;176622000068;IE BELISARIO PE•A PI•EIRO;276622000551;BELISARIO PE•A PI•EIRO- CAJAMARCA;RURAL;CORREG CAJAMARCA;
76670;SAN PEDRO;276670000210;IE MIGUEL ANTONIO CARO;276670000180;GABRIELA MISTRAL;RURAL;CORREG TODOS LOS SANTOS;2238280
76670;SAN PEDRO;176670000240;IE JOSE ANTONIO AGUILERA;176670000070;RAFAEL URIBE URIBE;URBANA;CLL 4 CON CRA 7 ESQU;2238370
76670;SAN PEDRO;176670000240;IE JOSE ANTONIO AGUILERA;276670000058;FRAY JUAN RODRIGUEZ;RURAL;CORREG LOS CHANCOS;2238370
76670;SAN PEDRO;176670000240;IE JOSE ANTONIO AGUILERA;276670000066;CAMILO TORRES;RURAL;VDA  GUADUALEJO;2238370
76736;SEVILLA;276736000810;IE BENJAMIN HERRERA;276736001212;JOSE MARIA CORDOBA;RURAL;VDA MEDIO SAN MARCOS;3165795209
76736;SEVILLA;276736000488;IE JORGE ELIECER GAITAN;276736000721;GENERAL SANTANDER SATELITE LA CUCHILLA;RURAL;CORREG LA CUCHILLA;
76736;SEVILLA;276736000321;IE MARIA AUXILIADORA;276736000674;JOSE MARIA CARBONEL;RURAL;VDA LAS BRISAS;2198182
76736;SEVILLA;276736000283;IE SANTA BARBARA;276736001328;ESC BUENOS AIRES;RURAL;VDA BUENOS AIRES;
76736;SEVILLA;476736000258;IE HERACLIO URIBE URIBE;276736000330;NUESTRA SRA DEL PERPETUO SOCORRO;RURAL;CORREG EL RECREO;
76736;SEVILLA;276736000178;IE SANTA TERESITA;276736000577;LA CABA•A;RURAL;VDA LA CABA•A;2190636
76736;SEVILLA;276736000143;IE DOCE DE OCTUBRE;276736000607;LA PALMILLA;RURAL;VDA LA PALMILLA;
76736;SEVILLA;276736000143;IE DOCE DE OCTUBRE;276736000976;EL VALLANO;RURAL;VDA EL VALLANO;
76736;SEVILLA;176736000033;IE GENERAL SANTANDER;176736000092;CRISTOBAL COLON;URBANA;CR 52B TRES ESQUINAS;2196208
76736;SEVILLA;176736000033;IE GENERAL SANTANDER;176736001358;JOSE CELESTINO MUTIS;URBANA;CR 59 NO 71-189;2196208
76736;SEVILLA;176736000033;IE GENERAL SANTANDER;176736000181;TRES DE MAYO;URBANA;CLL 55 CR 46;2196208
76736;SEVILLA;176736000033;IE GENERAL SANTANDER;176736001161;JAIME OSSA ESCOBAR;URBANA;CLL 61 ESQU;2196208
